discipline_title,slug_game,event_title,event_gender,medal_type,participant_type,athlete_full_name,country_name,country_code,country_3_letter_code
Canoe Sprint,seoul-1988,K2 1000m kayak double men,Men,BRONZE,GameTeam,Peter FOSTER,Australia,AU,AUS
Canoe Sprint,seoul-1988,K2 1000m kayak double men,Men,BRONZE,GameTeam,Kelvin John GRAHAM,Australia,AU,AUS
Canoe Sprint,seoul-1988,K2 500m kayak double men,Men,GOLD,GameTeam,Ian Gordon FERGUSON,New Zealand,NZ,NZL
Canoe Sprint,seoul-1988,K2 500m kayak double men,Men,GOLD,GameTeam,Christopher Paul MAC DONALD,New Zealand,NZ,NZL
Canoe Sprint,seoul-1988,K2 500m kayak double men,Men,SILVER,GameTeam,Ihor Nahaiev,Soviet Union,,URS
Canoe Sprint,seoul-1988,K2 500m kayak double men,Men,SILVER,GameTeam,Victor DENISOV,Soviet Union,,URS
Canoe Sprint,seoul-1988,K2 500m kayak double men,Men,BRONZE,GameTeam,Attila ABRAHAM,Hungary,HU,HUN
Canoe Sprint,seoul-1988,K2 500m kayak double men,Men,BRONZE,GameTeam,Ferenc CSIPES,Hungary,HU,HUN
Canoe Sprint,seoul-1988,K2 500m kayak double women,Women,GOLD,GameTeam,Birgit FISCHER,German Democratic Republic (Germany),DDDE,GDR
Canoe Sprint,seoul-1988,K2 500m kayak double women,Women,GOLD,GameTeam,Anke NOTHNAGEL-VON SECK,German Democratic Republic (Germany),DDDE,GDR
Canoe Sprint,seoul-1988,K2 500m kayak double women,Women,SILVER,GameTeam,Vania GESHEVA,Bulgaria,BG,BUL
Canoe Sprint,seoul-1988,K2 500m kayak double women,Women,SILVER,GameTeam,Diana PALIISKA,Bulgaria,BG,BUL
Canoe Sprint,seoul-1988,K2 500m kayak double women,Women,BRONZE,GameTeam,Annemarie DERCKX,Netherlands,NL,NED
Canoe Sprint,seoul-1988,K2 500m kayak double women,Women,BRONZE,GameTeam,Anna Maria WOOD,Netherlands,NL,NED
Canoe Sprint,seoul-1988,K4 1000m kayak four men,Men,GOLD,GameTeam,,Hungary,HU,HUN
Canoe Sprint,seoul-1988,K4 1000m kayak four men,Men,SILVER,GameTeam,,Soviet Union,,URS
Canoe Sprint,seoul-1988,K4 1000m kayak four men,Men,BRONZE,GameTeam,,German Democratic Republic (Germany),DDDE,GDR
Canoe Sprint,seoul-1988,C2 1000m canoe double men,Men,GOLD,GameTeam,Victor Reneischi,Soviet Union,,URS
Canoe Sprint,seoul-1988,C2 1000m canoe double men,Men,GOLD,GameTeam,Nicolae JURAVSCHI,Soviet Union,,URS
Canoe Sprint,seoul-1988,C2 1000m canoe double men,Men,SILVER,GameTeam,Olaf HEUKRODT,German Democratic Republic (Germany),DDDE,GDR
Canoe Sprint,seoul-1988,C2 1000m canoe double men,Men,SILVER,GameTeam,Ingo SPELLY,German Democratic Republic (Germany),DDDE,GDR
Canoe Sprint,seoul-1988,C2 1000m canoe double men,Men,BRONZE,GameTeam,Marek DOPIERALA,Poland,PL,POL
Canoe Sprint,seoul-1988,C2 1000m canoe double men,Men,BRONZE,GameTeam,Marek LBIK,Poland,PL,POL
Canoe Sprint,seoul-1988,K1 1000m kayak single men,Men,GOLD,Athlete,Gregory Mark BARTON,United States of America,US,USA
Canoe Sprint,seoul-1988,K1 1000m kayak single men,Men,SILVER,Athlete,Grant DAVIES,Australia,AU,AUS
Canoe Sprint,seoul-1988,K1 1000m kayak single men,Men,BRONZE,Athlete,Andre Gerhard WOHLLEBE,German Democratic Republic (Germany),DDDE,GDR
Canoe Sprint,seoul-1988,C1 1000m canoe single men,Men,GOLD,Athlete,Ivans KLEMENTYEV,Soviet Union,,URS
Canoe Sprint,seoul-1988,C1 1000m canoe single men,Men,SILVER,Athlete,Jorg SCHMIDT,German Democratic Republic (Germany),DDDE,GDR
Canoe Sprint,seoul-1988,C1 1000m canoe single men,Men,BRONZE,Athlete,Nikolay BOUHALOV,Bulgaria,BG,BUL
Canoe Sprint,seoul-1988,K4 500m kayak four women,Women,GOLD,GameTeam,,German Democratic Republic (Germany),DDDE,GDR
Canoe Sprint,seoul-1988,K4 500m kayak four women,Women,SILVER,GameTeam,,Hungary,HU,HUN
Canoe Sprint,seoul-1988,K4 500m kayak four women,Women,BRONZE,GameTeam,,Bulgaria,BG,BUL
Canoe Sprint,seoul-1988,K1 500m kayak single men,Men,GOLD,Athlete,Zsolt GYULAY,Hungary,HU,HUN
Canoe Sprint,seoul-1988,K1 500m kayak single men,Men,SILVER,Athlete,Andreas STAHLE,German Democratic Republic (Germany),DDDE,GDR
Canoe Sprint,seoul-1988,K1 500m kayak single men,Men,BRONZE,Athlete,Christopher Paul MAC DONALD,New Zealand,NZ,NZL
Rowing,seoul-1988,single sculls 1x women,Women,GOLD,Athlete,Jutta BEHRENDT,German Democratic Republic (Germany),DDDE,GDR
Rowing,seoul-1988,single sculls 1x women,Women,SILVER,Athlete,Anne R. MARDEN,United States of America,US,USA
Rowing,seoul-1988,single sculls 1x women,Women,BRONZE,Athlete,Magdalena GEORGIEVA,Bulgaria,BG,BUL
Rowing,seoul-1988,quadruple sculls without coxsw women,Women,GOLD,GameTeam,,German Democratic Republic (Germany),DDDE,GDR
Rowing,seoul-1988,quadruple sculls without coxsw women,Women,SILVER,GameTeam,,Soviet Union,,URS
Rowing,seoul-1988,quadruple sculls without coxsw women,Women,BRONZE,GameTeam,,Romania,RO,ROU
Rowing,seoul-1988,eight with coxswain 8 women,Women,GOLD,GameTeam,,German Democratic Republic (Germany),DDDE,GDR
Rowing,seoul-1988,eight with coxswain 8 women,Women,SILVER,GameTeam,,Romania,RO,ROU
Rowing,seoul-1988,eight with coxswain 8 women,Women,BRONZE,GameTeam,,People's Republic of China,CN,CHN
Rowing,seoul-1988,Quadruple Sculls Men,Men,GOLD,GameTeam,,Italy,IT,ITA
Rowing,seoul-1988,Quadruple Sculls Men,Men,SILVER,GameTeam,,Norway,NO,NOR
Rowing,seoul-1988,Quadruple Sculls Men,Men,BRONZE,GameTeam,,German Democratic Republic (Germany),DDDE,GDR
Rowing,seoul-1988,double sculls 2x men,Men,GOLD,GameTeam,Ronald FLORIJN,Netherlands,NL,NED
Rowing,seoul-1988,double sculls 2x men,Men,GOLD,GameTeam,Nico RIENKS,Netherlands,NL,NED
Rowing,seoul-1988,double sculls 2x men,Men,SILVER,GameTeam,Beat SCHWERZMANN,Switzerland,CH,SUI
Rowing,seoul-1988,double sculls 2x men,Men,SILVER,GameTeam,Ueli BODENMANN,Switzerland,CH,SUI
Rowing,seoul-1988,double sculls 2x men,Men,BRONZE,GameTeam,Aleksandr MARCHENKO,Soviet Union,,URS
Rowing,seoul-1988,double sculls 2x men,Men,BRONZE,GameTeam,Vasili YAKUSHA,Soviet Union,,URS
Rowing,seoul-1988,four without coxswain 4 men,Men,GOLD,GameTeam,,German Democratic Republic (Germany),DDDE,GDR
Rowing,seoul-1988,four without coxswain 4 men,Men,SILVER,GameTeam,,United States of America,US,USA
Rowing,seoul-1988,four without coxswain 4 men,Men,BRONZE,GameTeam,,Federal Republic of Germany,DE,FRG
Rowing,seoul-1988,pair without coxswain 2 men,Men,GOLD,GameTeam,Andrew John HOLMES,Great Britain,GB,GBR
Rowing,seoul-1988,pair without coxswain 2 men,Men,GOLD,GameTeam,Steven REDGRAVE,Great Britain,GB,GBR
Rowing,seoul-1988,pair without coxswain 2 men,Men,SILVER,GameTeam,Dragos NEAGU,Romania,RO,ROU
Rowing,seoul-1988,pair without coxswain 2 men,Men,SILVER,GameTeam,Danut DOBRE,Romania,RO,ROU
Rowing,seoul-1988,pair without coxswain 2 men,Men,BRONZE,GameTeam,Bojan PRESEREN,Yugoslavia,YUCS,YUG
Rowing,seoul-1988,pair without coxswain 2 men,Men,BRONZE,GameTeam,Sadik MUJKIC,Yugoslavia,YUCS,YUG
Rowing,seoul-1988,pair without coxswain 2 women,Women,GOLD,GameTeam,Rodica PUSCATU-ARBA,Romania,RO,ROU
Rowing,seoul-1988,pair without coxswain 2 women,Women,GOLD,GameTeam,Olga HOMEGHI-BULARDA,Romania,RO,ROU
Rowing,seoul-1988,pair without coxswain 2 women,Women,SILVER,GameTeam,Radka STOYANOVA,Bulgaria,BG,BUL
Rowing,seoul-1988,pair without coxswain 2 women,Women,SILVER,GameTeam,Lalka Stoyanova BERBEROVA,Bulgaria,BG,BUL
Rowing,seoul-1988,pair without coxswain 2 women,Women,BRONZE,GameTeam,Nicola PAYNE,New Zealand,NZ,NZL
Rowing,seoul-1988,pair without coxswain 2 women,Women,BRONZE,GameTeam,Lynley HANNEN,New Zealand,NZ,NZL
Rowing,seoul-1988,four-oared shell with coxswain men,Men,GOLD,GameTeam,,German Democratic Republic (Germany),DDDE,GDR
Rowing,seoul-1988,four-oared shell with coxswain men,Men,SILVER,GameTeam,,Romania,RO,ROU
Rowing,seoul-1988,four-oared shell with coxswain men,Men,BRONZE,GameTeam,,New Zealand,NZ,NZL
Rowing,seoul-1988,double sculls 2x women,Women,GOLD,GameTeam,Birgit PETER,German Democratic Republic (Germany),DDDE,GDR
Rowing,seoul-1988,double sculls 2x women,Women,GOLD,GameTeam,Martina SCHRÖTER,German Democratic Republic (Germany),DDDE,GDR
Rowing,seoul-1988,double sculls 2x women,Women,SILVER,GameTeam,,Romania,RO,ROU
Rowing,seoul-1988,double sculls 2x women,Women,BRONZE,GameTeam,Violeta NINOVA,Bulgaria,BG,BUL
Rowing,seoul-1988,double sculls 2x women,Women,BRONZE,GameTeam,Stefka MADINA,Bulgaria,BG,BUL
Rowing,seoul-1988,pair-oared shell with coxswain men,Men,GOLD,GameTeam,,Italy,IT,ITA
Rowing,seoul-1988,pair-oared shell with coxswain men,Men,SILVER,GameTeam,,German Democratic Republic (Germany),DDDE,GDR
Rowing,seoul-1988,pair-oared shell with coxswain men,Men,BRONZE,GameTeam,,Great Britain,GB,GBR
Rowing,seoul-1988,fouroared shell with coxswain 4 women,Women,GOLD,GameTeam,,German Democratic Republic (Germany),DDDE,GDR
Rowing,seoul-1988,fouroared shell with coxswain 4 women,Women,SILVER,GameTeam,,People's Republic of China,CN,CHN
Rowing,seoul-1988,fouroared shell with coxswain 4 women,Women,BRONZE,GameTeam,,Romania,RO,ROU
Rowing,seoul-1988,eight with coxswain 8 men,Men,GOLD,GameTeam,,Federal Republic of Germany,DE,FRG
Rowing,seoul-1988,eight with coxswain 8 men,Men,SILVER,GameTeam,,Soviet Union,,URS
Rowing,seoul-1988,eight with coxswain 8 men,Men,BRONZE,GameTeam,,United States of America,US,USA
Rowing,seoul-1988,single sculls 1x men,Men,GOLD,Athlete,Thomas LANGE,German Democratic Republic (Germany),DDDE,GDR
Rowing,seoul-1988,single sculls 1x men,Men,SILVER,Athlete,Peter-Michael KOLBE,Federal Republic of Germany,DE,FRG
Rowing,seoul-1988,single sculls 1x men,Men,BRONZE,Athlete,Eric Franciscus VERDONK,New Zealand,NZ,NZL
Basketball,seoul-1988,basketball men,Men,GOLD,GameTeam,,Soviet Union,,URS
Basketball,seoul-1988,basketball men,Men,SILVER,GameTeam,,Yugoslavia,YUCS,YUG
Basketball,seoul-1988,basketball men,Men,BRONZE,GameTeam,,United States of America,US,USA
Basketball,seoul-1988,basketball women,Women,GOLD,GameTeam,,United States of America,US,USA
Basketball,seoul-1988,basketball women,Women,SILVER,GameTeam,,Yugoslavia,YUCS,YUG
Basketball,seoul-1988,basketball women,Women,BRONZE,GameTeam,,Soviet Union,,URS
Football,seoul-1988,football men,Men,GOLD,GameTeam,,Soviet Union,,URS
Football,seoul-1988,football men,Men,SILVER,GameTeam,,Brazil,BR,BRA
Football,seoul-1988,football men,Men,BRONZE,GameTeam,,Federal Republic of Germany,DE,FRG
Cycling Road,seoul-1988,team time trial men,Men,GOLD,GameTeam,,German Democratic Republic (Germany),DDDE,GDR
Cycling Road,seoul-1988,team time trial men,Men,SILVER,GameTeam,,Poland,PL,POL
Cycling Road,seoul-1988,team time trial men,Men,BRONZE,GameTeam,,Sweden,SE,SWE
Cycling Road,seoul-1988,individual road race men,Men,GOLD,Athlete,Olaf LUDWIG,German Democratic Republic (Germany),DDDE,GDR
Cycling Road,seoul-1988,individual road race men,Men,SILVER,Athlete,Bernd GRONE,Federal Republic of Germany,DE,FRG
Cycling Road,seoul-1988,individual road race men,Men,BRONZE,Athlete,Christian HENN,Federal Republic of Germany,DE,FRG
Cycling Road,seoul-1988,individual road race women,Women,GOLD,Athlete,Monique KNOL,Netherlands,NL,NED
Cycling Road,seoul-1988,individual road race women,Women,SILVER,Athlete,Jutta Niehaus,Federal Republic of Germany,DE,FRG
Cycling Road,seoul-1988,individual road race women,Women,BRONZE,Athlete,Laima ZILPORYTE,Soviet Union,,URS
Modern Pentathlon,seoul-1988,Individual competition men,Men,GOLD,Athlete,Janos MARTINEK,Hungary,HU,HUN
Modern Pentathlon,seoul-1988,Individual competition men,Men,SILVER,Athlete,Carlo MASSULLO,Italy,IT,ITA
Modern Pentathlon,seoul-1988,Individual competition men,Men,BRONZE,Athlete,Vakhtang IAGORASHVILI,Soviet Union,,URS
Modern Pentathlon,seoul-1988,team competition men,Men,GOLD,GameTeam,,Hungary,HU,HUN
Modern Pentathlon,seoul-1988,team competition men,Men,SILVER,GameTeam,,Italy,IT,ITA
Modern Pentathlon,seoul-1988,team competition men,Men,BRONZE,GameTeam,,Great Britain,GB,GBR
Cycling Track,seoul-1988,Sprint individual men,Men,GOLD,Athlete,Lutz HESSLICH,German Democratic Republic (Germany),DDDE,GDR
Cycling Track,seoul-1988,Sprint individual men,Men,SILVER,Athlete,Nikolay Kovsh,Soviet Union,,URS
Cycling Track,seoul-1988,Sprint individual men,Men,BRONZE,Athlete,Garry Malcolm NEIWAND,Australia,AU,AUS
Cycling Track,seoul-1988,sprint women,Women,GOLD,Athlete,Erika SALUMAE,Soviet Union,,URS
Cycling Track,seoul-1988,sprint women,Women,SILVER,Athlete,Christa LUDING-ROTHENBURGER,German Democratic Republic (Germany),DDDE,GDR
Cycling Track,seoul-1988,sprint women,Women,BRONZE,Athlete,Connie PARASKEVIN-YOUNG,United States of America,US,USA
Cycling Track,seoul-1988,Team Pursuit 4000m men,Men,GOLD,GameTeam,,Soviet Union,,URS
Cycling Track,seoul-1988,Team Pursuit 4000m men,Men,SILVER,GameTeam,,German Democratic Republic (Germany),DDDE,GDR
Cycling Track,seoul-1988,Team Pursuit 4000m men,Men,BRONZE,GameTeam,,Australia,AU,AUS
Cycling Track,seoul-1988,1km time trial men,Men,GOLD,Athlete,Aleksandr KIRICHENKO,Soviet Union,,URS
Cycling Track,seoul-1988,1km time trial men,Men,SILVER,Athlete,Martin VINNICOMBE,Australia,AU,AUS
Cycling Track,seoul-1988,1km time trial men,Men,BRONZE,Athlete,Robert LECHNER,Federal Republic of Germany,DE,FRG
Cycling Track,seoul-1988,Individual Pursuit men,Men,GOLD,Athlete,Gintautas UMARAS,Soviet Union,,URS
Cycling Track,seoul-1988,Individual Pursuit men,Men,SILVER,Athlete,Dean WOODS,Australia,AU,AUS
Cycling Track,seoul-1988,Individual Pursuit men,Men,BRONZE,Athlete,Bernd DITTERT,German Democratic Republic (Germany),DDDE,GDR
Cycling Track,seoul-1988,Points Race men,Men,GOLD,Athlete,Dan FROST,Denmark,DK,DEN
Cycling Track,seoul-1988,Points Race men,Men,SILVER,Athlete,Leo PEELEN,Netherlands,NL,NED
Cycling Track,seoul-1988,Points Race men,Men,BRONZE,Athlete,Marat GANEEV,Soviet Union,,URS
Equestrian Dressage,seoul-1988,individual mixed,Open,GOLD,Athlete,Nicole UPHOFF-BECKER,Federal Republic of Germany,DE,FRG
Equestrian Dressage,seoul-1988,individual mixed,Open,SILVER,Athlete,Margit OTTO-CREPIN,France,FR,FRA
Equestrian Dressage,seoul-1988,individual mixed,Open,BRONZE,Athlete,Christine STUCKELBERGER,Switzerland,CH,SUI
Equestrian Dressage,seoul-1988,team mixed,Open,GOLD,GameTeam,,Federal Republic of Germany,DE,FRG
Equestrian Dressage,seoul-1988,team mixed,Open,SILVER,GameTeam,,Switzerland,CH,SUI
Equestrian Dressage,seoul-1988,team mixed,Open,BRONZE,GameTeam,,Canada,CA,CAN
Gymnastics Rhythmic,seoul-1988,individual all-round women,Women,GOLD,Athlete,Marina Lobach,Soviet Union,,URS
Gymnastics Rhythmic,seoul-1988,individual all-round women,Women,SILVER,Athlete,Adriana DUNAVSKA,Bulgaria,BG,BUL
Gymnastics Rhythmic,seoul-1988,individual all-round women,Women,BRONZE,Athlete,Oleksandra Tymoshenko,Soviet Union,,URS
Tennis,seoul-1988,doubles women,Women,GOLD,GameTeam,Pamela Howard SHRIVER,United States of America,US,USA
Tennis,seoul-1988,doubles women,Women,GOLD,GameTeam,Zina GARRISON,United States of America,US,USA
Tennis,seoul-1988,doubles women,Women,SILVER,GameTeam,Jana NOVOTNA,Czechoslovakia,CSHH,TCH
Tennis,seoul-1988,doubles women,Women,SILVER,GameTeam,Helena SUKOVA,Czechoslovakia,CSHH,TCH
Tennis,seoul-1988,doubles women,Women,BRONZE,GameTeam,Elizabeth SMYLIE,Australia,AU,AUS
Tennis,seoul-1988,doubles women,Women,BRONZE,GameTeam,Wendy TURNBULL,Australia,AU,AUS
Tennis,seoul-1988,doubles women,Women,BRONZE,GameTeam,Steffi GRAF,Federal Republic of Germany,DE,FRG
Tennis,seoul-1988,doubles women,Women,BRONZE,GameTeam,Claudia KOHDE-KILSCH,Federal Republic of Germany,DE,FRG
Tennis,seoul-1988,Singles women,Women,GOLD,Athlete,Steffi GRAF,Federal Republic of Germany,DE,FRG
Tennis,seoul-1988,Singles women,Women,SILVER,Athlete,Gabriela SABATINI,Argentina,AR,ARG
Tennis,seoul-1988,Singles women,Women,BRONZE,Athlete,Zina GARRISON,United States of America,US,USA
Tennis,seoul-1988,Singles women,Women,BRONZE,Athlete,Manuela MALEEVA-FRAGNIERE,Bulgaria,BG,BUL
Tennis,seoul-1988,doubles men,Men,GOLD,GameTeam,Kenneth FLACH,United States of America,US,USA
Tennis,seoul-1988,doubles men,Men,GOLD,GameTeam,Robert A. SEGUSO,United States of America,US,USA
Tennis,seoul-1988,doubles men,Men,SILVER,GameTeam,Emilio SANCHEZ,Spain,ES,ESP
Tennis,seoul-1988,doubles men,Men,SILVER,GameTeam,Sergio CASAL MARTINEZ,Spain,ES,ESP
Tennis,seoul-1988,doubles men,Men,BRONZE,GameTeam,Miloslav MECIR,Czechoslovakia,CSHH,TCH
Tennis,seoul-1988,doubles men,Men,BRONZE,GameTeam,Milan SREJBER,Czechoslovakia,CSHH,TCH
Tennis,seoul-1988,doubles men,Men,BRONZE,GameTeam,Stefan EDBERG,Sweden,SE,SWE
Tennis,seoul-1988,doubles men,Men,BRONZE,GameTeam,Anders JARRYD,Sweden,SE,SWE
Tennis,seoul-1988,Singles men,Men,GOLD,Athlete,Miloslav MECIR,Czechoslovakia,CSHH,TCH
Tennis,seoul-1988,Singles men,Men,SILVER,Athlete,Timothy C. MAYOTTE,United States of America,US,USA
Tennis,seoul-1988,Singles men,Men,BRONZE,Athlete,Stefan EDBERG,Sweden,SE,SWE
Tennis,seoul-1988,Singles men,Men,BRONZE,Athlete,Bradley N. GILBERT,United States of America,US,USA
Archery,seoul-1988,individual FITA round men,Men,GOLD,Athlete,Jay BARRS,United States of America,US,USA
Archery,seoul-1988,individual FITA round men,Men,SILVER,Athlete,Sung-Soo PARK,Republic of Korea,KR,KOR
Archery,seoul-1988,individual FITA round men,Men,BRONZE,Athlete,Vladimir ESHEEV,Soviet Union,,URS
Archery,seoul-1988,individual FITA round women,Women,GOLD,Athlete,Soo-Nyung KIM,Republic of Korea,KR,KOR
Archery,seoul-1988,individual FITA round women,Women,SILVER,Athlete,Hee-Kyung WANG,Republic of Korea,KR,KOR
Archery,seoul-1988,individual FITA round women,Women,BRONZE,Athlete,Young-Sook YUN,Republic of Korea,KR,KOR
Archery,seoul-1988,teams FITA round women,Women,GOLD,GameTeam,,Republic of Korea,KR,KOR
Archery,seoul-1988,teams FITA round women,Women,SILVER,GameTeam,,Indonesia,ID,INA
Archery,seoul-1988,teams FITA round women,Women,BRONZE,GameTeam,,United States of America,US,USA
Archery,seoul-1988,teams FITA round men,Men,GOLD,GameTeam,,Republic of Korea,KR,KOR
Archery,seoul-1988,teams FITA round men,Men,SILVER,GameTeam,,United States of America,US,USA
Archery,seoul-1988,teams FITA round men,Men,BRONZE,GameTeam,,Great Britain,GB,GBR
Weightlifting,seoul-1988,- 52kg (flyweight) men,Men,GOLD,Athlete,Sevdalin MARINOV,Bulgaria,BG,BUL
Weightlifting,seoul-1988,- 52kg (flyweight) men,Men,SILVER,Athlete,Byeong-Gwan Jeon,Republic of Korea,KR,KOR
Weightlifting,seoul-1988,- 52kg (flyweight) men,Men,BRONZE,Athlete,Zhuo-Qiang HE,People's Republic of China,CN,CHN
Weightlifting,seoul-1988,67.5-75kg middleweight men,Men,GOLD,Athlete,Borislav GIDIKOV,Bulgaria,BG,BUL
Weightlifting,seoul-1988,67.5-75kg middleweight men,Men,SILVER,Athlete,Ingo STEINHOEFEL,German Democratic Republic (Germany),DDDE,GDR
Weightlifting,seoul-1988,67.5-75kg middleweight men,Men,BRONZE,Athlete,Aleksander VARBANOV,Bulgaria,BG,BUL
Weightlifting,seoul-1988,56 - 60kg (featherweight) men,Men,GOLD,Athlete,Naim Süleymanoğlu,Turkey,TR,TUR
Weightlifting,seoul-1988,56 - 60kg (featherweight) men,Men,SILVER,Athlete,Stefan TOPUROV,Bulgaria,BG,BUL
Weightlifting,seoul-1988,56 - 60kg (featherweight) men,Men,BRONZE,Athlete,Huan-Ming YE,People's Republic of China,CN,CHN
Weightlifting,seoul-1988,75  825kg lightheavyweight men,Men,GOLD,Athlete,Israil ARSAMAKOV,Soviet Union,,URS
Weightlifting,seoul-1988,75  825kg lightheavyweight men,Men,SILVER,Athlete,Istvan MESSZI,Hungary,HU,HUN
Weightlifting,seoul-1988,75  825kg lightheavyweight men,Men,BRONZE,Athlete,Kyung-Kun LEE,Republic of Korea,KR,KOR
Weightlifting,seoul-1988,90  100kg firstheavyweight men,Men,GOLD,Athlete,Pavel KUZNETSOV,Soviet Union,,URS
Weightlifting,seoul-1988,90  100kg firstheavyweight men,Men,SILVER,Athlete,Nicu VLAD,Romania,RO,ROU
Weightlifting,seoul-1988,90  100kg firstheavyweight men,Men,BRONZE,Athlete,Peter IMMESBERGER,Federal Republic of Germany,DE,FRG
Weightlifting,seoul-1988,60 - 67.5kg (lightweight) men,Men,GOLD,Athlete,Joachim KUNZ,German Democratic Republic (Germany),DDDE,GDR
Weightlifting,seoul-1988,60 - 67.5kg (lightweight) men,Men,SILVER,Athlete,Israel MILITOSIAN,Soviet Union,,URS
Weightlifting,seoul-1988,60 - 67.5kg (lightweight) men,Men,BRONZE,Athlete,Jin-He LI,People's Republic of China,CN,CHN
Weightlifting,seoul-1988,100  110kg heavyweight men,Men,GOLD,Athlete,Yuri ZAKHAREVICH,Soviet Union,,URS
Weightlifting,seoul-1988,100  110kg heavyweight men,Men,SILVER,Athlete,Jozsef JACSO,Hungary,HU,HUN
Weightlifting,seoul-1988,100  110kg heavyweight men,Men,BRONZE,Athlete,Ronny WELLER,German Democratic Republic (Germany),DDDE,GDR
Weightlifting,seoul-1988,82.5 - 90kg (middle-heavyweight) men,Men,GOLD,Athlete,Anatoli KHRAPATY,Soviet Union,,URS
Weightlifting,seoul-1988,82.5 - 90kg (middle-heavyweight) men,Men,SILVER,Athlete,Nail MUKHAMEDYAROV,Soviet Union,,URS
Weightlifting,seoul-1988,82.5 - 90kg (middle-heavyweight) men,Men,BRONZE,Athlete,Slawomir ZAWADA,Poland,PL,POL
Weightlifting,seoul-1988,110kg super heavyweight men,Men,GOLD,Athlete,Alexandre KURLOVICH,Soviet Union,,URS
Weightlifting,seoul-1988,110kg super heavyweight men,Men,SILVER,Athlete,Manfred NERLINGER,Federal Republic of Germany,DE,FRG
Weightlifting,seoul-1988,110kg super heavyweight men,Men,BRONZE,Athlete,Martin ZAWIEJA,Federal Republic of Germany,DE,FRG
Weightlifting,seoul-1988,56kg bantamweight men,Men,GOLD,Athlete,Oksen MIRZOYAN,Soviet Union,,URS
Weightlifting,seoul-1988,56kg bantamweight men,Men,SILVER,Athlete,Ying-Qiang HE,People's Republic of China,CN,CHN
